Tiempo,Precio
4805,29472.82
4810,29513.27
4815,29528.56
4820,29481.7
4825,29472.48
4830,29529.32
4835,29514.75
4840,29546.88
4845,29556.09
4850,29513.81
4855,29544.8
4860,29583.78
4865,29575.5
4870,29564.85
4875,29547.08
4880,29536.78
4885,29536.13
4890,29542.1
4895,29563.01
4900,29591.96
4905,29576.09
4910,29560.23
4915,29706.06
4920,29749.5
4925,29778.94
4930,29694.68
4935,29671.43
4940,29642.81
4945,29608.61
4950,29610.46
4955,29609.99
4960,29644.73
4965,29628.94
4970,29633.6
4975,29588.98
4980,29542.7
4985,29560.81
4990,29566.22
4995,29565.17
5000,29538.74
5005,29576.67
5010,29612.22
5015,29570.06
5020,29585.01
5025,29592.06
5030,29581.25
5035,29614.36
5040,29643.55
5045,29640.31
5050,29575.67
5055,29564.73
5060,29603.02
5065,29617.46
5070,29620.82
5075,29662.24
5080,29679.95
5085,29759.47
5090,29749.09
5095,29715.23
5100,29765.78
5105,29795.25
5110,29997.97
5115,29976.86
5120,30022.09
5125,29991.84
5130,30018.86
5135,30036.46
5140,30096.48
5145,30077.17
5150,30109.05
5155,30081.21
5160,30120.31
5165,30075.0
5170,30106.1
5175,30102.95
5180,30039.37
5185,30099.46
5190,30151.3
5195,30118.45
5200,30148.79
5205,30165.22
5210,30130.36
5215,30068.44
5220,30104.61
5225,30093.31
5230,30087.64
5235,30082.79
5240,30075.18
5245,30074.69
5250,30093.88
5255,30057.86
5260,30069.36
5265,30069.25
5270,30067.75
5275,30051.72
5280,30079.29
5285,30094.49
5290,30064.58
5295,30052.19
5300,29931.31
5305,29903.23
5310,29930.33
5315,29884.59
5320,29821.92
5325,29834.26
5330,29848.93
5335,29749.83
5340,29760.25
5345,29699.35
5350,29659.83
5355,29671.75
5360,29764.73
5365,29755.07
5370,29751.84
5375,29772.44
5380,29780.79
5385,29773.86
5390,29728.47
5395,29787.75
5400,29805.3
5405,29790.6
5410,29760.2
5415,29745.13
5420,29700.57
5425,29696.03
5430,29714.7
5435,29740.0
5440,29724.44
5445,29668.89
5450,29648.12
5455,29700.98
5460,29766.83
5465,29744.9
5470,29762.35
5475,29758.79
5480,29717.31
5485,29714.3
5490,29762.33
5495,29856.85
5500,29829.49
5505,29790.7
5510,29818.36
5515,29782.78
5520,29709.62
5525,29713.43
5530,29720.69
5535,29694.37
5540,29725.39
5545,29733.59
5550,29722.08
5555,29781.16
5560,29799.85
5565,29785.28
5570,29818.36
5575,29804.95
5580,29742.87
5585,29711.14
5590,29694.09
5595,29762.82
5600,29698.43
5605,29707.8
5610,29732.64
5615,29689.44
5620,29693.05
5625,29693.61
5630,29712.59
5635,29685.08
5640,29571.82
5645,29641.19
5650,29589.45
5655,29508.01
5660,29368.92
5665,29378.43
5670,29418.3
5675,29374.89
5680,29357.48
5685,29374.43
5690,29409.08
5695,29438.3
5700,29458.13
5705,29427.01
5710,29428.63
5715,29347.43
5720,29457.67
5725,29499.14
5730,29472.34
5735,29550.66
5740,29560.01
5745,29534.0
5750,29558.95
5755,29538.67
5760,29514.95
5765,29521.42
5770,29545.23
5775,29474.54
5780,29630.19
5785,29733.66
5790,29714.63
5795,29544.44
5800,29608.62
5805,29678.09
5810,29729.99
5815,29654.97
5820,29829.87
5825,29809.07
5830,29850.82
5835,29826.53
5840,29796.8
5845,29816.32
5850,29739.71
5855,29682.68
5860,29705.0
5865,29747.79
5870,29705.6
5875,29705.91
5880,29768.71
5885,29756.21
5890,29706.99
5895,29683.03
5900,29609.05
5905,29608.44
5910,29613.61
5915,29595.5
5920,29573.15
5925,29594.84
5930,29579.45
5935,29559.89
5940,29640.31
5945,29581.88
5950,29487.06
5955,29498.26
5960,29442.8
5965,29440.54
5970,29485.35
5975,29520.67
5980,29510.59
5985,29527.61
5990,29536.12
5995,29563.77
